PIB Municipal (valor adicionado a preços básicos) - serviços - administração, defesa, educação e saúde públicas e seguridade social (preços de 2010)
Sigla,Código,Município,2021,
PI,2201051,Assunção do Piauí,18867.88382406,
PI,2201101,Avelino Lopes,26484.7783626975,
PI,2201150,Baixa Grande do Ribeiro,39601.5963832389,
PI,2201176,Barra D'Alcântara,11002.6478075434,
PI,2201200,Barras,115507.729265768,
PI,2201309,Barreiras do Piauí,9508.8644819541,
PI,2201408,Barro Duro,17199.0477650033,
PI,2201507,Batalha,64967.4376736122,
PI,2201556,Bela Vista do Piauí,10814.524469977,
PI,2201572,Belém do Piauí,10069.9668436286,
PI,2201606,Beneditinos,25003.1320266286,
PI,2201705,Bertolínia,14044.8309115637,
PI,2201739,Betânia do Piauí,17771.3535016197,
PI,2201770,Boa Hora,17213.9855982592,
PI,2201804,Bocaina,11768.2117619078,
PI,2201903,Bom Jesus,66211.0122921652,
PI,2201919,Bom Princípio do Piauí,16101.5838279844,
PI,2201929,Bonfim do Piauí,14514.9058518351,
PI,2201945,Boqueirão do Piauí,15383.6342171231,
PI,2201960,Brasileira,19639.983080474,
PI,2201988,Brejo do Piauí,11311.6742330246,
PI,2202000,Buriti dos Lopes,47218.4909218763,
PI,2202026,Buriti dos Montes,20119.3941665303,
PI,2202059,Cabeceiras do Piauí,24198.8230672567,
PI,2202075,Cajazeiras do Piauí,10219.3451761875,
PI,2202083,Cajueiro da Praia,19615.2422941439,
PI,2202091,Caldeirão Grande do Piauí,15294.0072175877,
PI,2202109,Campinas do Piauí,14380.4653525321,
PI,2202117,Campo Alegre do Fidalgo,14105.0490518765,
PI,2202133,Campo Grande do Piauí,14994.3169378914,
PI,2202174,Campo Largo do Piauí,17905.7940009227,
PI,2202208,Campo Maior,117083.203866975,
PI,2202251,Canavieira,11548.3455286727,
PI,2202307,Canto do Buriti,49277.5778747433,
PI,2202406,Capitão de Campos,27345.1041967791,
PI,2202455,Capitão Gervásio Oliveira,11911.9884069958,
PI,2202505,Caracol,27798.3740746375,
PI,2202539,Caraúbas do Piauí,15428.91452418,
PI,2202554,Caridade do Piauí,13015.5208387749,
PI,2202604,Castelo do Piauí,45869.4178559536,
PI,2202653,Caxingó,14959.3063911979,
PI,2202703,Cocal,64124.3837092327,
PI,2202711,Cocal de Telha,13807.6928086264,
PI,2202729,Cocal dos Alves,15896.6554280052,
PI,2202737,Coivaras,11097.4096872604,
PI,2202752,Colônia do Gurguéia,15813.5637305193,
PI,2202778,Colônia do Piauí,18489.7699197702,
PI,2202802,Conceição do Canindé,12004.8830575559,
PI,2202851,Coronel José Dias,11562.3497473501,
PI,2202901,Corrente,61805.2850962554,
PI,2203008,Cristalândia do Piauí,18967.7805839588,
PI,2203107,Cristino Castro,26216.8309786699,
PI,2203206,Curimatá,27497.2833730735,
PI,2203230,Currais,13968.7413234165,
PI,2203255,Curralinhos,10920.0229173467,
PI,2203271,Curral Novo do Piauí,15343.9555975371,
PI,2203305,Demerval Lobão,36076.2677348482,
PI,2203354,Dirceu Arcoverde,18551.8552892401,
PI,2203404,Dom Expedito Lopes,16658.9517313449,
PI,2203420,Domingos Mourão,11705.6595851488,
PI,2203453,Dom Inocêncio,23282.0135511763,
PI,2203503,Elesbão Veloso,33423.4019100596,
PI,2203602,Eliseu Martins,11802.7555013121,
PI,2203701,Esperantina,91683.752451776,
PI,2203750,Fartura do Piauí,13738.6053298179,
PI,2203800,Flores do Piauí,12438.0802219768,
PI,2203859,Floresta do Piauí,7008.64464074909,
PI,2203909,Floriano,135523.959021374,
PI,2204006,Francinópolis,12808.2584023494,
PI,2204105,Francisco Ayres,12247.1560406749,
PI,2204154,Francisco Macedo,9154.09094212665,
PI,2204204,Francisco Santos,20720.1751477907,
PI,2204303,Fronteiras,26213.0965203559,
PI,2204352,Geminiano,12639.2741636421,
PI,2204402,Gilbués,29181.9908799646,
PI,2204501,Guadalupe,27767.097986258,
PI,2204550,Guaribas,13268.9971968358,
PI,2204600,Hugo Napoleão,9692.78655391728,
PI,2204659,Ilha Grande,23873.925193941,
PI,2204709,Inhuma,35697.6870232692,
PI,2204808,Ipiranga do Piauí,21609.9098410948,
PI,2204907,Isaías Coelho,20582.0001901737,
PI,2205003,Itainópolis,25695.4072365814,
PI,2205102,Itaueira,28842.6219806823,
PI,2205151,Jacobina do Piauí,15888.2528967987,
PI,2205201,Jaicós,42456.5897642714,
PI,2205250,Jardim do Mulato,11928.7934694087,
PI,2205276,Jatobá do Piauí,13975.276625466,
PI,2205300,Jerumenha,12406.8041335973,
PI,2205359,João Costa,9305.80331113181,
PI,2205409,Joaquim Pires,33057.8918025795,
PI,2205458,Joca Marques,14106.9162810335,
PI,2205508,José de Freitas,87301.8324276178,
PI,2205516,Juazeiro do Piauí,14058.3683229519,
PI,2205524,Júlio Borges,15278.1357697534,
PI,2205532,Jurema,13121.4860934339,
PI,2205540,Lagoinha do Piauí,7222.44237922405,
PI,2205557,Lagoa Alegre,22053.8435731684,
PI,2205565,Lagoa do Barro do Piauí,14741.3073871197,
PI,2205573,Lagoa de São Francisco,17556.6221485662,
PI,2205581,Lagoa do Piauí,11391.4982794858,
PI,2205599,Lagoa do Sítio,12419.4079304069,
PI,2205607,Landri Sales,14278.7013634763,
PI,2205706,Luís Correia,74290.9796617354,
PI,2205805,Luzilândia,58666.9396906503,
PI,2205854,Madeiro,23474.8049616351,
PI,2205904,Manoel Emídio,12703.6935695581,
PI,2205953,Marcolândia,22499.1777271097,
PI,2206001,Marcos Parente,12925.8938392395,
PI,2206050,Massapê do Piauí,15831.7692147999,
PI,2206100,Matias Olímpio,26963.7226414645,
PI,2206209,Miguel Alves,85537.7676815547,
PI,2206308,Miguel Leão,5757.13429827884,
PI,2206357,Milton Brandão,15724.4035382731,
PI,2206407,Monsenhor Gil,25823.7792411242,
PI,2206506,Monsenhor Hipólito,17578.5620911608,
PI,2206605,Monte Alegre do Piauí,30310.730905363,
PI,2206654,Morro Cabeça no Tempo,11869.5089436744,
PI,2206670,Morro do Chapéu do Piauí,18754.4496527731,
PI,2206696,Murici dos Portelas,22528.119779043,
PI,2206704,Nazaré do Piauí,18265.2356136426,
PI,2206720,Nazária,23041.140989925,
PI,2206753,Nossa Senhora de Nazaré,13934.6643913015,
PI,2206803,Nossa Senhora dos Remédios,24284.2488011888,
PI,2206902,Novo Oriente do Piauí,15325.2833059673,
PI,2206951,Novo Santo Antônio,8168.19394723775,
PI,2207009,Oeiras,87140.7839128277,
PI,2207108,Olho D'Água do Piauí,7034.7858489469,
PI,2207207,Padre Marcos,17888.9889385098,
PI,2207306,Paes Landim,10286.565425839,
PI,2207355,Pajeú do Piauí,9647.03943957111,
PI,2207405,Palmeira do Piauí,11663.1801218274,
PI,2207504,Palmeirais,36465.5850140799,
PI,2207553,Paquetá,13615.8350127461,
PI,2207603,Parnaguá,26268.179780487,
PI,2207702,Parnaíba,338373.199334346,
PI,2207751,Passagem Franca do Piauí,11835.8988188486,
PI,2207777,Patos do Piauí,15261.3307073405,
PI,2207793,Pau D'Arco do Piauí,10131.5854058091,
PI,2207801,Paulistana,50383.4443429686,
PI,2207850,Pavussu,9194.70317629111,
PI,2207900,Pedro II,90892.9809037922,
PI,2207934,Pedro Laurentino,7792.88088668344,
PI,2207959,Nova Santa Rita,12466.0886593316,
PI,2208007,Picos,182473.102137355,
PI,2208106,Pimenteiras,26317.6613531472,
PI,2208205,Pio IX,44597.3679927565,
PI,2208304,Piracuruca,68115.5860322915,
PI,2208403,Piripiri,149864.74575432,
PI,2208502,Porto,30788.7415695515,
PI,2208551,Porto Alegre do Piauí,8521.10025790821,
PI,2208601,Prata do Piauí,7627.16429900089,
PI,2208650,Queimada Nova,21571.1648360873,
PI,2208700,Redenção do Gurguéia,22647.6224450901,
PI,2208809,Regeneração,39422.3423841682,
PI,2208858,Riacho Frio,12193.4732024115,
PI,2208874,Ribeira do Piauí,13409.9729981883,
PI,2208908,Ribeiro Gonçalves,19911.6649228155,
PI,2209005,Rio Grande do Piauí,15435.9166335187,
PI,2209104,Santa Cruz do Piauí,15331.8186080167,
PI,2209153,Santa Cruz dos Milagres,10930.7594849994,
PI,2209203,Santa Filomena,18955.6435944384,
PI,2209302,Santa Luz,14002.8182555315,
PI,2209351,Santana do Piauí,11317.7427277848,
PI,2209377,Santa Rosa do Piauí,12180.4025983126,
PI,2209401,Santo Antônio de Lisboa,14687.1577415671,
PI,2209450,Santo Antônio dos Milagres,6273.42316018562,
PI,2209500,Santo Inácio do Piauí,10336.9806130776,
PI,2209559,São Braz do Piauí,11049.328536468,
PI,2209609,São Félix do Piauí,8371.25511806003,
PI,2209658,São Francisco de Assis do Piauí,14749.2431110369,
PI,2209708,São Francisco do Piauí,16452.6229094979,
PI,2209757,São Gonçalo do Gurguéia,10139.9879370156,
PI,2209807,São Gonçalo do Piauí,11996.9473336387,
PI,2209856,São João da Canabrava,12751.7747203505,
PI,2209872,São João da Fronteira,16221.5533013208,
PI,2209906,São João da Serra,15089.0788176085,
PI,2209955,São João da Varjota,11817.2265272787,
PI,2209971,São João do Arraial,21219.1921399954,
PI,2210003,São João do Piauí,50554.7626181221,
PI,2210052,São José do Divino,13355.3565453464,
PI,2210102,São José do Peixe,11209.9102439689,
PI,2210201,São José do Piauí,15897.5890425836,
PI,2210300,São Julião,14751.5771474831,
PI,2210359,São Lourenço do Piauí,13398.7696232464,
PI,2210375,São Luis do Piauí,7366.21902431201,
PI,2210383,São Miguel da Baixa Grande,7899.77975592093,
PI,2210391,São Miguel do Fidalgo,8615.39533033603,
PI,2210409,São Miguel do Tapuio,44883.9876683539,
PI,2210508,São Pedro do Piauí,34522.2662689462,
PI,2210607,São Raimundo Nonato,82350.8743178679,
PI,2210623,Sebastião Barros,11342.0167068257,
PI,2210631,Sebastião Leal,13444.0499303033,
PI,2210656,Sigefredo Pacheco,22842.7478919952,
PI,2210706,Simões,41021.6241571272,
PI,2210805,Simplício Mendes,32957.5282353914,
PI,2210904,Socorro do Piauí,11310.7406184461,
PI,2210938,Sussuapara,15910.6596466826,
PI,2210953,Tamboril do Piauí,8917.41964647861,
PI,2210979,Tanque do Piauí,8177.53009302268,
PI,2211001,Teresina,2127761.30722446,
PI,2211100,União,97539.3830880859,
PI,2211209,Uruçuí,61528.0015664429,
PI,2211308,Valença do Piauí,47595.6712115876,
PI,2211357,Várzea Branca,13034.659937634,
PI,2211407,Várzea Grande,10526.971179801,
PI,2211506,Vera Mendes,8049.15808847985,
PI,2211605,Vila Nova do Piauí,8406.26566475353,
PI,2211704,Wall Ferraz,10961.5687660897,
PR,4100103,Abatiá,18697.499163485,
PR,4100202,Adrianópolis,16356.9274152023,
PR,4100301,Agudos do Sul,22458.098685656,
PR,4100400,Almirante Tamandaré,226134.054707883,
PR,4100459,Altamira do Paraná,7190.23267626603,
PR,4100509,Altônia,47888.3593819453,
PR,4100608,Alto Paraná,34023.7160840308,
PR,4100707,Alto Piquiri,23872.9915793625,
PR,4100806,Alvorada do Sul,29989.5674903613,
PR,4100905,Amaporã,15612.3697888539,
PR,4101002,Ampére,45289.17639542,
PR,4101051,Anahy,9505.59683092937,
PR,4101101,Andirá,48762.6894347042,
PR,4101150,Ângulo,9818.82452201387,
PR,4101200,Antonina,49818.6075229801,
PR,4101309,Antônio Olinto,17005.3227399659,
PR,4101408,Apucarana,302558.810488765,
PR,4101507,Arapongas,279587.690592227,
PR,4101606,Arapoti,66092.4432406966,
PR,4101655,Arapuã,9889.31242269011,
PR,4101705,Araruna,34710.3896065126,
PR,4101804,Araucária,500309.581588584,
PR,4101853,Ariranha do Ivaí,8053.35935408307,
PR,4101903,Assaí,36181.2993749287,
PR,4102000,Assis Chateaubriand,81704.8130295505,
PR,4102109,Astorga,60319.9043018726,
PR,4102208,Atalaia,11611.8313200102,
PR,4102307,Balsa Nova,36222.8452236717,
PR,4102406,Bandeirantes,70943.9713978369,
PR,4102505,Barbosa Ferraz,27165.3833904191,
PR,4102604,Barracão,23031.8048441401,
PR,4102703,Barra do Jacaré,9051.86014578164,
PR,4102752,Bela Vista da Caroba,9821.15855846011,
PR,4102802,Bela Vista do Paraíso,33314.1690043759,
PR,4102901,Bituruna,37796.9194030114,
PR,4103008,Boa Esperança,13252.1921344229,
PR,4103024,Boa Esperança do Iguaçu,8502.89477362759,
PR,4103040,Boa Ventura de São Roque,17847.4430897669,
PR,4103057,Boa Vista da Aparecida,20449.4269200277,
PR,4103107,Bocaiúva do Sul,30668.7720962151,
PR,4103156,Bom Jesus do Sul,10935.8943651811,
PR,4103206,Bom Sucesso,16338.2551236325,
PR,4103222,Bom Sucesso do Sul,10696.8890330868,
PR,4103305,Borrazópolis,17764.8181995702,
PR,4103354,Braganey,14406.1397534406,
PR,4103370,Brasilândia do Sul,9348.7495817425,
PR,4103404,Cafeara,8813.78842826585,
PR,4103453,Cafelândia,49447.0289207398,
PR,4103479,Cafezal do Sul,11557.2148671684,
PR,4103503,Califórnia,20184.7471870248,
PR,4103602,Cambará,57822.0184971138,
PR,4103701,Cambé,232586.26505985,
PR,4103800,Cambira,19496.206435386,
PR,4103909,Campina da Lagoa,31797.0453143243,
PR,4103958,Campina do Simão,11025.9881720057,
PR,4104006,Campina Grande do Sul,105932.578148741,
PR,4104055,Campo Bonito,11539.0093828877,
PR,4104105,Campo do Tenente,18436.0870815069,
PR,4104204,Campo Largo,300652.836326771,
PR,4104253,Campo Magro,71011.1916474884,
PR,4104303,Campo Mourão,217452.372742474,
PR,4104402,Cândido de Abreu,34137.6170626069,
PR,4104428,Candói,41857.6760121679,
PR,4104451,Cantagalo,29034.4797765626,
PR,4104501,Capanema,45609.4061958432,
PR,4104600,Capitão Leônidas Marques,39098.8449327203,
PR,4104659,Carambeí,62596.9902588177,
PR,4104709,Carlópolis,32206.9021142828,
PR,4104808,Cascavel,758444.209588903,
PR,4104907,Castro,188995.33358271,
PR,4105003,Catanduvas,23037.406531611,
PR,4105102,Centenário do Sul,25590.3755965009,
PR,4105201,Cerro Azul,39734.6364606742,
PR,4105300,Céu Azul,30148.2819687051,
PR,4105409,Chopinzinho,53280.4503800332,
PR,4105508,Cianorte,190670.238136526,
PR,4105607,Cidade Gaúcha,33122.7780157847,
PR,4105706,Clevelândia,39729.0347732032,
PR,4105805,Colombo,504466.967306615,
PR,4105904,Colorado,57471.4462228896,
PR,4106001,Congonhinhas,21431.5894566026,
PR,4106100,Conselheiro Mairinck,11000.7805783864,
PR,4106209,Contenda,44445.188816462,
PR,4106308,Corbélia,41954.305121042,
PR,4106407,Cornélio Procópio,118358.054573908,
PR,4106456,Coronel Domingos Soares,21536.6210966831,
PR,4106506,Coronel Vivida,49259.3723904627,
PR,4106555,Corumbataí do Sul,10056.8962395297,
PR,4106571,Cruzeiro do Iguaçu,13232.1194209853,
PR,4106605,Cruzeiro do Oeste,50317.6245151848,
PR,4106704,Cruzeiro do Sul,11807.8903814938,
PR,4106803,Cruz Machado,42926.6647045427,
PR,4106852,Cruzmaltina,8582.71882008876,
PR,4106902,Curitiba,4263568.97169366,
PR,4107009,Curiúva,32950.0593187635,
PR,4107108,Diamante do Norte,14702.5623821122,
PR,4107124,Diamante do Sul,9781.94674616339,
PR,4107157,Diamante D'Oeste,14240.8899730473,
PR,4107207,Dois Vizinhos,101833.076534576,
PR,4107256,Douradina,23143.8385935593,
PR,4107306,Doutor Camargo,15419.1115711058,
PR,4107405,Enéas Marques,16222.9537231886,
PR,4107504,Engenheiro Beltrão,33646.0689870302,
PR,4107520,Esperança Nova,6948.89330772552,
PR,4107538,Entre Rios do Oeste,19068.1441511468,
PR,4107546,Espigão Alto do Iguaçu,12417.5407012499,
PR,4107553,Farol,10396.7319461012,
PR,4107603,Faxinal,41091.1784432249,
PR,4107652,Fazenda Rio Grande,237876.592068882,
PR,4107702,Fênix,13287.2026811164,
PR,4107736,Fernandes Pinheiro,16198.6797441477,
PR,4107751,Figueira,18750.7151944591,
PR,4107801,Floraí,13510.8033726656,
PR,4107850,Flor da Serra do Sul,13750.2755120491,
PR,4107900,Floresta,18452.8921439198,
PR,4108007,Florestópolis,26721.4496583455,
PR,4108106,Flórida,9403.83284187361,
PR,4108205,Formosa do Oeste,17087.0140155841,
PR,4108304,Foz do Iguaçu,712271.833802229,
PR,4108320,Francisco Alves,15941.0021204836,
PR,4108403,Francisco Beltrão,216560.304012724,
PR,4108452,Foz do Jordão,13712.9309289094,
PR,4108502,General Carneiro,32147.1507812593,
PR,4108551,Godoy Moreira,9135.41865055679,
PR,4108601,Goioerê,68628.1404358843,
PR,4108650,Goioxim,16237.4247491552,
PR,4108700,Grandes Rios,14413.6086700686,
PR,4108809,Guaíra,82257.9796673078,
PR,4108908,Guairaçá,16861.0792875887,
PR,4108957,Guamiranga,20278.5754521634,
PR,4109005,Guapirama,12156.1286192718,
PR,4109104,Guaporema,8223.7440146581,
PR,4109203,Guaraci,16441.419534556,
PR,4109302,Guaraniaçu,31214.4698173445,
PR,4109401,Guarapuava,407219.338774308,
PR,4109500,Guaraqueçaba,18254.0322387007,
PR,4109609,Guaratuba,111534.2656197,
PR,4109658,Honório Serpa,15188.0419629287,
PR,4109708,Ibaiti,65995.8141318225,
PR,4109757,Ibema,16304.6449988067,
PR,4109807,Ibiporã,139827.922228228,
PR,4109906,Icaraíma,20905.9644489109,
PR,4110003,Iguaraçu,15268.3328166792,
PR,4110052,Iguatu,8154.18972856035,
PR,4110078,Imbaú,30330.8036188006,
PR,4110102,Imbituva,70511.2410407053,
PR,4110201,Inácio Martins,25953.0848602456,
PR,4110300,Inajá,8856.26789158729,
PR,4110409,Indianópolis,13041.1952396834,
PR,4110508,Ipiranga,36018.3836309817,
PR,4110607,Iporã,34565.6793468461,
PR,4110656,Iracema do Oeste,8146.25400464315,
PR,4110706,Irati,127382.839896913,
PR,4110805,Iretama,26976.7932455635,
PR,4110904,Itaguajé,13093.0108487898,
PR,4110953,Itaipulândia,43491.9683318204,
PR,4111001,Itambaracá,15827.1011419074,
PR,4111100,Itambé,16061.9052083985,
PR,4111209,Itapejara d'Oeste,28323.0654677508,
PR,4111258,Itaperuçu,62126.9153185464,
PR,4111308,Itaúna do Sul,8640.1361166661,
PR,4111407,Ivaí,28482.2467533839,
PR,4111506,Ivaiporã,71480.7997804706,
PR,4111555,Ivaté,20207.6207441979,
PR,4111605,Ivatuba,9642.83817396789,
PR,4111704,Jaboti,13280.667379067,
PR,4111803,Jacarezinho,92918.9245391226,
PR,4111902,Jaguapitã,35524.5015189587,
PR,4112009,Jaguariaíva,85226.4072196272,
PR,4112108,Jandaia do Sul,50909.5361579496,
PR,4112207,Janiópolis,14834.2020376798,
PR,4112306,Japira,13479.0604769968,
PR,4112405,Japurá,22196.2197963886,
PR,4112504,Jardim Alegre,26851.6888920454,
PR,4112603,Jardim Olinda,5644.6337415704,
PR,4112702,Jataizinho,33232.9445360469,
PR,4112751,Jesuítas,21832.1101107762,
PR,4112801,Joaquim Távora,28038.3130213103,
PR,4112900,Jundiaí do Sul,9899.1153757643,
PR,4112959,Juranda,18015.0269066064,
PR,4113007,Jussara,20494.7072270846,
PR,4113106,Kaloré,11744.4045901563,
PR,4113205,Lapa,112911.347122978,
PR,4113254,Laranjal,13703.5947831244,
PR,4113304,Laranjeiras do Sul,70773.5867372619,
PR,4113403,Leópolis,12232.218207419,
PR,4113429,Lidianópolis,10189.0027023865,
PR,4113452,Lindoeste,14465.4242791749,
PR,4113502,Loanda,51696.1064403301,
PR,4113601,Lobato,13929.9963184091,
PR,4113700,Londrina,1310820.54260548,
PR,4113734,Luiziana,20273.9073792709,
PR,4113759,Lunardelli,12698.0918820872,
PR,4113809,Lupionópolis,13722.7338819835,
PR,4113908,Mallet,33068.1615629429,
PR,4114005,Mamborê,36406.7672956349,
PR,4114104,Mandaguaçu,53226.3007344806,
PR,4114203,Mandaguari,84203.6324488878,
PR,4114302,Mandirituba,65303.0721145805,
PR,4114351,Manfrinópolis,8055.6933905293,
PR,4114401,Mangueirinha,47998.0590949182,
PR,4114500,Manoel Ribas,32097.6692085991,
PR,4114609,Marechal Cândido Rondon,147602.597630631,
PR,4114708,Maria Helena,14186.2735202055,
PR,4114807,Marialva,91489.5606194494,
PR,4114906,Marilândia do Sul,21172.9782183599,
PR,4115002,Marilena,17027.2626825605,
PR,4115101,Mariluz,23334.7627748611,
PR,4115200,Maringá,1063094.78354078,
PR,4115309,Mariópolis,17620.574747193,
PR,4115358,Maripá,18574.2620391239,
PR,4115408,Marmeleiro,37185.8686613875,
PR,4115457,Marquinho,11330.3465245945,
PR,4115507,Marumbi,12683.1540488313,
PR,4115606,Matelândia,47087.7848808873,
PR,4115705,Matinhos,103835.679805445,
PR,4115739,Mato Rico,11231.8501865635,
PR,4115754,Mauá da Serra,25909.6717823456,
PR,4115804,Medianeira,108620.454520223,
PR,4115853,Mercedes,20013.8957191605,
PR,4115903,Mirador,8512.23091941252,
PR,4116000,Miraselva,7216.37388446384,
PR,4116059,Missal,35697.6870232692,
PR,4116109,Moreira Sales,30402.6919413446,
PR,4116208,Morretes,41590.6622427188,
PR,4116307,Munhoz de Melo,11602.4951742253,
PR,4116406,Nossa Senhora das Graças,11433.0441282288,
PR,4116505,Nova Aliança do Ivaí,6708.02074647425,
PR,4116604,Nova América da Colina,9334.7453630651,
PR,4116703,Nova Aurora,28831.8854130296,
PR,4116802,Nova Cantu,15326.2169205458,
PR,4116901,Nova Esperança,64606.5956390245,
PR,4116950,Nova Esperança do Sudoeste,14439.2830709771,
PR,4117008,Nova Fátima,20805.6008817228,
PR,4117057,Nova Laranjeiras,27016.0050578602,
PR,4117107,Nova Londrina,31893.6744231983,
PR,4117206,Nova Olímpia,14247.892082386,
PR,4117214,Nova Santa Bárbara,12352.6544880446,
PR,4117222,Nova Santa Rosa,22017.4326046071,
PR,4117255,Nova Prata do Iguaçu,29650.6653983682,
PR,4117271,Nova Tebas,17270.0024729688,
PR,4117297,Novo Itacolomi,9276.39445190927,
PR,4117305,Ortigueira,61282.4609322992,
PR,4117404,Ourizona,10086.7719060414,
PR,4117453,Ouro Verde do Oeste,16521.7103883064,
PR,4117503,Paiçandu,94914.0588933628,
PR,4117602,Palmas,111665.438467979,
PR,4117701,Palmeira,81273.0162869974,
PR,4117800,Palmital,29581.1111122705,
PR,4117909,Palotina,81850.4569037955,
PR,4118006,Paraíso do Norte,32149.9516249947,
PR,4118105,Paranacity,26436.6972119051,
PR,4118204,Paranaguá,429525.725090959,
PR,4118303,Paranapoema,8185.46581693987,
PR,4118402,Paranavaí,204365.430388444,
PR,4118451,Pato Bragado,21101.089895816,
PR,4118501,Pato Branco,218439.670159231,
PR,4118600,Paula Freitas,15286.0714936705,
PR,4118709,Paulo Frontin,19049.0050522877,
PR,4118808,Peabiru,33046.2216203483,
PR,4118857,Perobal,17307.8138633978,
PR,4118907,Pérola,28120.0042969285,
PR,4119004,Pérola d'Oeste,15558.2201433013,
PR,4119103,Piên,31280.2896451282,
PR,4119152,Pinhais,311642.413530215,
PR,4119202,Pinhalão,16027.3614689942,
PR,4119251,Pinhal de São Bento,8044.95682287663,
PR,4119301,Pinhão,75967.7514447093,
PR,4119400,Piraí do Sul,67833.6344295866,
PR,4119509,Piraquara,239908.137391684,
PR,4119608,Pitanga,69108.9519438084,
PR,4119657,Pitangueiras,10057.8298541082,
PR,4119707,Planaltina do Paraná,12106.6470466117,
PR,4119806,Planalto,29977.4305008409,
PR,4119905,Ponta Grossa,786832.161269859,
PR,4119954,Pontal do Paraná,82273.8511151422,
PR,4120002,Porecatu,30426.9659203854,
PR,4120101,Porto Amazonas,13417.9087221055,
PR,4120150,Porto Barreiro,10280.4969310788,
PR,4120200,Porto Rico,11445.6479250384,
PR,4120309,Porto Vitória,11048.3949218895,
PR,4120333,Prado Ferreira,11666.4477728521,
PR,4120358,Pranchita,16035.7640002007,
PR,4120408,Presidente Castelo Branco,13425.3776387334,
PR,4120507,Primeiro de Maio,27821.7144390999,
PR,4120606,Prudentópolis,109984.465419401,
PR,4120655,Quarto Centenário,14057.9015156626,
PR,4120705,Quatiguá,20022.298250367,
PR,4120804,Quatro Barras,67708.0632687792,
PR,4120853,Quatro Pontes,13262.4618947864,
PR,4120903,Quedas do Iguaçu,76928.9076532681,
PR,4121000,Querência do Norte,29189.4597965925,
PR,4121109,Quinta do Sol,12270.4964051372,
PR,4121208,Quitandinha,44316.35000463,
PR,4121257,Ramilândia,12266.295139534,
PR,4121307,Rancho Alegre,11220.6468116215,
PR,4121356,Rancho Alegre D'Oeste,9617.16377305932,
PR,4121406,Realeza,39567.9862584131,
PR,4121505,Rebouças,36158.4258177557,
PR,4121604,Renascença,16791.0581942017,
PR,4121703,Reserva,57418.2301919155,
PR,4121752,Reserva do Iguaçu,21069.3470001472,
PR,4121802,Ribeirão Claro,30925.98291259,
PR,4121901,Ribeirão do Pinhal,30555.8047322175,
PR,4122008,Rio Azul,36220.9779945147,
PR,4122107,Rio Bom,9640.9709448109,
PR,4122156,Rio Bonito do Iguaçu,32205.9684997043,
PR,4122172,Rio Branco do Ivaí,11995.546911771,
PR,4122206,Rio Branco do Sul,85211.4693863713,
PR,4122305,Rio Negro,77905.4685023721,
PR,4122404,Rolândia,163927.315342876,
PR,4122503,Roncador,25333.6315874153,
PR,4122602,Rondon,23176.5151038065,
PR,4122651,Rosário do Ivaí,13219.0488168864,
PR,4122701,Sabáudia,20165.6080881657,
PR,4122800,Salgado Filho,10180.1333638908,
PR,4122909,Salto do Itararé,12689.2225435915,
PR,4123006,Salto do Lontra,33572.7802426185,
PR,4123105,Santa Amélia,9240.45029063728,
PR,4123204,Santa Cecília do Pavão,10199.7392700391,
PR,4123303,Santa Cruz de Monte Castelo,19623.6448253503,
PR,4123402,Santa Fé,26901.6372719947,
PR,4123501,Santa Helena,81457.4051662498,
PR,4123600,Santa Inês,6932.08824531264,
PR,4123709,Santa Isabel do Ivaí,20694.5007468821,
PR,4123808,Santa Izabel do Oeste,32951.4597406312,
PR,4123824,Santa Lúcia,10972.3053337423,
PR,4123857,Santa Maria do Oeste,22990.2589953971,
PR,4123907,Santa Mariana,28050.4500108307,
PR,4123956,Santa Mônica,11433.0441282288,
PR,4124004,Santana do Itararé,13721.3334601158,
PR,4124020,Santa Tereza do Oeste,27897.3372199578,
PR,4124053,Santa Terezinha de Itaipu,56994.3691732795,
PR,4124103,Santo Antônio da Platina,99763.2530140569,
PR,4124202,Santo Antônio do Caiuá,8529.0359818254,
PR,4124301,Santo Antônio do Paraíso,8356.31728480414,
PR,4124400,Santo Antônio do Sudoeste,45474.9656965401,
PR,4124509,Santo Inácio,15900.8566936084,
PR,4124608,São Carlos do Ivaí,18277.8394104523,
PR,4124707,São Jerônimo da Serra,26161.2809112496,
PR,4124806,São João,27360.5088373242,
PR,4124905,São João do Caiuá,14685.7573196994,
PR,4125001,São João do Ivaí,24810.807423459,
PR,4125100,São João do Triunfo,35292.4982962031,
PR,4125209,São Jorge d'Oeste,26403.5538943686,
PR,4125308,São Jorge do Ivaí,15232.8554626964,
PR,4125357,São Jorge do Patrocínio,16958.6420110413,
PR,4125407,São José da Boa Vista,15979.7471254911,
PR,4125456,São José das Palmeiras,10688.0196945911,
PR,4125506,São José dos Pinhais,836317.935195607,
PR,4125555,São Manoel do Paraná,9337.07939951134,
PR,4125605,São Mateus do Sul,98618.6415408241,
PR,4125704,São Miguel do Iguaçu,84528.5303222035,
PR,4125753,São Pedro do Iguaçu,15533.9461642605,
PR,4125803,São Pedro do Ivaí,24284.2488011888,
PR,4125902,São Pedro do Paraná,8658.34160094672,
PR,4126009,São Sebastião da Amoreira,20998.3922921817,
PR,4126108,São Tomé,15975.5458598878,
PR,4126207,Sapopema,17559.4229923017,
PR,4126256,Sarandi,214724.817751406,
